Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,emotion,count,Escore
2017-01-02,12500,12833,12433,12667,67399,0.00531746,12080.2,11540.1,10848.4,11861.65,12547.48333,0,0,12667
2017-01-03,12866,12866,12100,12433,114772,-0.018473198,12346.8,11703.4,11008.4,11842.75,12565.25833,0,0,12433
2017-01-04,12466,12533,11966,11967,105124,-0.037480898,12366.8,11806.8,11126.75,11812.75,12572.75833,0,0,11967
2017-01-05,12133,12533,11966,11967,109339,0.0,12326.8,11916.8,11243.45,11776.65,12580.81667,0,0,11967
2017-01-06,12166,12333,11966,12233,86720,0.022227793,12253.4,12026.8,11358.45,11750.53333,12584.15,0,0,12233
2017-01-09,12200,12266,11766,11867,74402,-0.029919071000000002,12093.4,12086.8,11438.45,11713.31667,12587.48333,0,0,11867
2017-01-10,11866,12666,11866,12067,284609,0.016853458999999998,12020.2,12183.5,11528.45,11682.21667,12591.65,0,0,12067
2017-01-11,12233,13600,11966,13467,610352,0.116018895,12320.2,12343.5,11688.45,11674.45,12605.81667,0,0,13467
2017-01-12,13533,13600,12933,12967,214685,-0.037127794,12520.2,12423.5,11796.8,11653.9,12619.70833,0,0,12967
2017-01-13,13000,13166,12566,12733,135561,-0.018045809,12620.2,12436.8,11888.45,11636.11667,12630.25833,0,0,12733
2017-01-16,12766,12766,12100,12133,117579,-0.047121652,12673.4,12383.4,11961.75,11612.21667,12638.03333,0,0,12133
2017-01-17,12166,12366,11933,12000,93194,-0.01096184,12660.0,12340.1,12021.75,11588.33333,12648.30833,0,0,12000
2017-01-18,12133,12366,11600,12200,164451,0.016666667,12406.6,12363.4,12085.1,11576.11667,12656.91667,1,3,12566
2017-01-19,12366,12833,12266,12433,121054,0.019098361,12299.8,12410.0,12163.4,11562.78333,12667.19167,0,0,12433
2017-01-20,12366,12666,12200,12633,75819,0.016086222,12279.8,12450.0,12238.4,11542.21667,12676.90833,0,0,12633
2017-01-23,12633,13100,12466,12967,168858,0.026438692000000003,12446.6,12560.0,12323.4,11530.0,12690.8,0,0,12967
2017-01-24,13200,13566,13000,13100,209179,0.010256806,12666.6,12663.3,12423.4,11526.11667,12707.46667,0,0,13100
2017-01-25,13133,14233,13133,14067,471777,0.073816794,13040.0,12723.3,12533.4,11540.01667,12727.75,0,0,14067
2017-01-26,14166,14800,13800,14400,293477,0.023672425,13433.4,12866.6,12645.05,11572.23333,12752.475,0,0,14400
2017-01-31,14533,14666,14133,14367,107437,-0.0022916670000000003,13780.2,13030.0,12733.4,11603.9,12767.2,0,0,14367
2017-02-01,14266,14466,14000,14300,78295,-0.004663465,14046.8,13246.7,12815.05,11630.56667,12782.475,0,0,14300
