Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,emotion,count,Escore
2017-04-07,20203,20446,19960,20239,205654,0.002923690090909092,20275.090909090908,20035.70909090909,19950.18181818182,19834.269697636362,19686.243939454547,0.0,0.0,20239
2017-04-10,20107,20246,19561,19840,258296,-0.028590289909090905,20188.727272727272,20040.854545454546,19948.159090909092,19833.150000727273,19684.93257609091,0.0,0.0,19840
2017-04-11,19744,20147,19530,19922,228713,0.012284683363636363,20091.018181818185,20046.71818181818,19950.663636363635,19830.78636309091,19684.41590763636,0.0,0.0,19922
2017-04-12,19730,20234,19546,19997,588234,0.0006894886363636364,20037.49090909091,20082.454545454544,19958.81818181818,19830.38787745454,19684.24393972727,1.0,1.4,20276
2017-04-13,20098,20456,19775,20280,2394906,0.04218275563636364,20055.81818181818,20142.345454545455,19971.927272727273,19837.07575790909,19689.046968999995,0.0,0.0,20280
2017-04-14,20207,20317,19566,19911,1159514,-0.021421818181818184,19990.2,20132.645454545454,19969.413636363635,19838.260604909094,19689.83712190909,1.0,1.7,20249
2017-04-17,19941,20177,19702,19970,3377806,0.012220594545454544,20016.18181818182,20102.454545454544,19967.590909090908,19828.415150545454,19691.585605727272,1.0,1.4,20249
2017-04-18,20070,20193,19585,19760,1867570,-0.006009537909090908,19983.8,20037.409090909092,19956.25,19816.983333636366,19692.153030545454,1.0,1.4,20036
2017-04-19,19781,20078,19470,19821,822816,-0.001992636363636364,19948.727272727272,19993.109090909093,19966.354545454546,19806.59393945455,19693.602272090906,0.0,0.0,19821
2017-04-20,19799,20244,19664,20034,1316330,0.011976884272727273,19899.672727272726,19977.745454545457,19991.813636363637,19805.157575818183,19696.024243636366,0.0,0.0,20034
2017-04-21,20043,20310,19723,19994,1047467,-0.00457674418181818,19916.272727272728,19953.236363636363,19994.47272727273,19803.407576090915,19700.737878545453,1.0,3.0,20593
2017-04-24,19978,20217,19651,19843,599057,-0.016578351,19890.890909090907,19953.53636363636,19997.195454545454,19803.040909454547,19705.609091181817,1.0,1.0,20041
2017-04-25,19857,20121,19594,19826,574016,0.005025732727272727,19904.03636363636,19943.918181818182,19995.31818181818,19804.513636636362,19714.556060363637,0.0,0.0,19826
2017-04-26,19829,20113,19707,19843,474100,0.006107983454545455,19908.47272727273,19928.600000000002,20005.52727272727,19808.062120000002,19720.23257645455,1.0,1.7,20180
2017-04-27,19925,20080,19560,19762,1059825,-0.001582668909090909,19854.018181818185,19876.845454545455,20009.595454545455,19807.057575818184,19722.862878,1.0,1.0,19959
2017-04-28,19598,19772,19353,19509,417702,-0.014810741181818183,19756.945454545454,19836.609090909093,19984.627272727274,19805.10151518182,19722.978789181823,0.0,0.0,19509
