Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,emotion,count,Escore
2017-01-02,46000,46200,45100,45100,35246,-0.002212389,44700,44990,44985.0,44316.66667,44498.75,0,0,45100
2017-01-03,45100,45950,44500,44700,36677,-0.00886918,44800,44850,45047.5,44304.16667,44523.75,0,0,44700
2017-01-04,45300,45300,44500,44500,59096,-0.004474273,44800,44765,45050.0,44293.33333,44540.83333,0,0,44500
2017-01-05,44500,44650,43650,43750,55779,-0.016853933,44650,44620,44995.0,44264.16667,44557.5,0,0,43750
2017-01-06,43650,44450,43600,44000,153127,0.005714286,44410,44505,44955.0,44255.83333,44576.66667,0,0,44000
2017-01-09,44250,45000,43900,44350,34841,0.007954545,44260,44480,44935.0,44247.5,44598.75,0,0,44350
2017-01-10,44250,44350,43100,43350,110084,-0.022547914,43990,44395,44877.5,44221.66667,44616.25,0,0,43350
2017-01-11,43350,43900,42850,43500,48700,0.0034602079999999998,43790,44295,44800.0,44200.0,44623.33333,0,0,43500
2017-01-12,43500,43900,42800,43550,53123,0.001149425,43750,44200,44682.5,44179.16667,44620.41667,0,0,43550
2017-01-13,43150,44100,43050,43600,67320,0.001148106,43670,44040,44557.5,44165.83333,44600.83333,0,0,43600
2017-01-16,43800,44250,43100,43750,50771,0.003440367,43550,43905,44447.5,44165.0,44580.41667,0,0,43750
2017-01-17,43750,43850,43400,43500,50212,-0.005714286,43580,43785,44317.5,44168.33333,44563.75,0,0,43500
2017-01-18,43450,44600,43250,44600,38018,0.025287356,43800,43795,44280.0,44195.83333,44562.91667,0,0,44600
2017-01-19,44100,44200,43300,43500,112889,-0.024663677000000002,43790,43770,44195.0,44200.83333,44544.16667,0,0,43500
2017-01-20,43300,43300,42350,42350,70392,-0.026436782000000002,43540,43605,44055.0,44170.0,44517.08333,0,0,42350
2017-01-23,42350,43400,42200,42750,40711,0.009445100000000001,43340,43445,43962.5,44147.5,44483.75,1,2,43605
2017-01-24,42550,43500,42000,42450,84657,-0.0070175440000000006,43130,43355,43875.0,44108.33333,44446.66667,0,0,42450
2017-01-25,43000,44600,42750,44450,183619,0.047114252,43100,43450,43872.5,44102.5,44424.16667,0,0,44450
2017-01-26,44800,44900,43700,44200,61294,-0.0056242969999999995,43240,43515,43857.5,44114.16667,44406.25,1,1,44642
2017-01-31,44150,44200,43450,43750,48881,-0.010180995,43520,43530,43785.0,44096.66667,44390.83333,0,0,43750
